phoneNumber,preferredLanguage,fspName,paymentAmountMultiplier,name,middlename,firstname,gender,birthdate,documentid,headhousehold,males,boys,women,girls,householdsituation,maritalsituation,specialcharacteristics,pregnant,breastfeeding,womendisabled,mendisabled,girlsdisabled,boysdisabled,childrenmalnourished,malnourishedtreatment,whatsappPhoneNumber
64082967377,en,Intersolve-whatsapp,1,Cox,Rose,Bertha,Féminin,15-03-1990,HgFVi,Oui,3,2,5,6,displaced,widowed,childcharge,7,9,0,7,6,6,5,Oui,43838128879
46269476749,en,Intersolve-whatsapp,1,Crawford,Beulah,Devin,Masculin ,30-11-2000,DfgJC,Non,8,7,6,3,returnee,abandoned,olderalone,3,5,1,4,3,7,3,Non,28397590535
50483694612,en,Intersolve-whatsapp,1,Blair,Gertrude,Patrick,Masculin ,30-11-2000,wRqsw,Non,0,7,3,9,autochtonehost,divorced,pregnantbrestfeeding,6,3,6,6,2,8,4,Oui,12381468757
15964316416,en,Intersolve-whatsapp,1,McCormick,Steve,Mathilda,Féminin,15-03-1990,JLrnN,Oui,7,9,6,8,autochtonehost,abandoned,none,5,8,2,6,2,0,4,Oui,27052161192
64592352546,en,Intersolve-whatsapp,2,Guzman,Floyd,Johnny,Masculin ,15-03-1990,LBeEi,Non,4,7,4,6,autochtonehost,girl,none,3,3,6,0,2,6,9,Non,44447659339
72229434223,en,Intersolve-whatsapp,2,Welch,Lucile,Harry,Masculin ,15-03-1990,fMNyV,Non,9,5,7,7,autochtoneprivate,married,girlmother,9,3,0,3,0,8,1,Oui,78202794678
61799031401,en,Intersolve-whatsapp,2,Diaz,Randall,Terry,Masculin ,15-03-1990,MXKqz,Oui,9,7,9,3,returnee,married,girlmother,3,9,3,9,1,5,9,Oui,72261564382
57447587477,en,Intersolve-whatsapp,1,Foster,Ethel,Lelia,Féminin,30-11-2000,YbIsr,Oui,6,9,4,9,autochtonehost,widowed,olderalone,6,1,2,1,1,6,1,Oui,94518164473
65189434891,nl,Intersolve-whatsapp,1,Foster,Edith,Warren,Féminin,30-11-2000,gKYCy,Non,9,7,4,6,autochtonehost,divorced,pregnantbrestfeeding,2,3,2,2,9,0,6,Oui,00123460952
24053799914,nl,Intersolve-whatsapp,1,Perry,Lily,Katherine,Féminin,30-11-2000,phfAs,Oui,0,8,3,3,autochtoneprivate,abandoned,girlmother,5,3,4,0,0,0,1,Non,24388745321
42311349092,nl,Intersolve-whatsapp,1,Hayes,Melvin,Peter,Masculin ,30-11-2000,THMXh,Oui,5,0,0,2,displaced,seperated,childcharge,4,2,7,0,7,9,2,Oui,44402938703
17729420690,en,Intersolve-whatsapp,2,Black,Aaron,Catherine,Masculin ,30-11-2000,IoBVW,Oui,5,9,6,9,autochtoneprivate,married,elderlycharge,9,3,4,1,1,2,5,Non,93385313420
01007909709,nl,Intersolve-whatsapp,2,Barton,Lester,Nellie,Féminin,30-11-2000,HpgnR,Oui,3,9,4,5,autochtoneprivate,girl,pregnantbrestfeeding,9,3,7,4,5,4,5,Non,41001884337
17166875603,en,Intersolve-whatsapp,1,Zimmerman,Noah,Ollie,Masculin ,30-11-2000,AYOnV,Non,1,0,6,5,displaced,married,elderlycharge,1,3,7,1,6,2,2,Non,66019658519
42232159678,en,Intersolve-whatsapp,2,Yates,Frank,Eugene,Féminin,30-11-2000,oNBEe,Non,5,8,5,2,displaced,girl,none,8,0,3,5,0,1,8,Oui,44531307955
52590134939,nl,Intersolve-whatsapp,1,Dennis,Andrew,Christopher,Féminin,30-11-2000,tWvvi,Oui,5,0,2,9,autochtoneprivate,girl,girlmother,5,0,4,3,0,3,3,Oui,96491534773
00090267098,nl,Intersolve-whatsapp,1,Flores,Effie,Milton,Masculin ,15-03-1990,iHQcE,Oui,8,6,3,0,displaced,girl,childcharge,1,3,4,2,5,2,8,Oui,50316444255
83183426655,en,Intersolve-whatsapp,2,Perry,Elijah,Jessie,Masculin ,15-03-1990,Lqyla,Oui,1,9,1,6,autochtoneprivate,married,none,3,4,4,8,9,4,3,Oui,88767698482
81590305124,en,Intersolve-whatsapp,2,Russell,Cora,Mildred,Féminin,15-03-1990,klzzC,Oui,7,8,1,5,autochtonehost,abandoned,olderalone,1,5,3,3,1,5,5,Oui,56235759839
65915910279,nl,Intersolve-whatsapp,2,Taylor,Mark,Richard,Masculin ,30-11-2000,ZsqdO,Oui,9,0,3,4,returnee,seperated,girlmother,8,9,1,0,9,7,9,Oui,62355223456
70005728747,nl,Intersolve-whatsapp,2,Jones,Emily,Lester,Féminin,30-11-2000,eqvcF,Oui,5,3,8,6,autochtonehost,abandoned,olderalone,5,6,7,6,0,1,5,Non,33472111433
20602911446,nl,Intersolve-whatsapp,1,Padilla,Francis,Noah,Masculin ,30-11-2000,mollu,Non,7,0,2,2,autochtonehost,married,olderalone,4,7,5,0,4,3,7,Oui,14643910461
25086420187,nl,Intersolve-whatsapp,2,Norton,Jeffery,Mabelle,Féminin,30-11-2000,rktrI,Oui,1,8,4,2,returnee,abandoned,none,7,2,3,2,0,7,6,Non,21815399265
56968430960,en,Intersolve-whatsapp,2,Stanley,Daisy,Hattie,Masculin ,30-11-2000,JJQnX,Non,1,6,1,9,autochtoneprivate,widowed,pregnantbrestfeeding,0,4,3,5,4,4,3,Non,03151181195
76769270367,en,Intersolve-whatsapp,1,Parsons,Ronnie,Owen,Féminin,30-11-2000,JoJoZ,Oui,6,0,5,3,autochtonehost,abandoned,girlmother,5,5,3,7,3,0,9,Oui,46212573350
39320745272,en,Intersolve-whatsapp,1,Bishop,Martin,Martha,Masculin ,15-03-1990,XxDKK,Oui,6,9,6,6,returnee,widowed,pregnantbrestfeeding,6,8,7,3,5,2,7,Oui,68276707653
13364650502,en,Intersolve-whatsapp,1,Schneider,Francis,Jackson,Féminin,15-03-1990,SpFiU,Oui,1,4,6,8,autochtonehost,married,girlmother,5,1,2,9,9,4,1,Oui,08587661087
51912640744,en,Intersolve-whatsapp,2,Hudson,Harvey,Eleanor,Féminin,30-11-2000,nmElX,Non,9,0,7,6,returnee,abandoned,elderlycharge,0,5,6,6,0,1,5,Oui,08791482231
34144739059,en,Intersolve-whatsapp,1,Wolfe,Ellen,Ola,Masculin ,15-03-1990,YcukH,Oui,9,3,9,6,autochtoneprivate,widowed,elderlycharge,3,0,5,9,3,5,7,Oui,04878909459
10986242035,en,Intersolve-whatsapp,1,Alexander,Carlos,Corey,Masculin ,15-03-1990,tNdgx,Oui,5,5,9,6,returnee,married,childcharge,2,9,4,4,2,1,4,Oui,03345327833
57183313219,en,Intersolve-whatsapp,1,Wright,Ollie,Randall,Féminin,15-03-1990,LABtk,Oui,1,4,0,2,displaced,divorced,elderlycharge,2,2,8,4,3,7,2,Oui,67815879581
62622780726,nl,Intersolve-whatsapp,1,Gray,Hannah,Leo,Féminin,30-11-2000,UYSFQ,Oui,4,2,2,6,autochtonehost,married,womancharge,7,9,6,0,6,9,1,Non,36176764149
46253632389,en,Intersolve-whatsapp,1,Wells,Della,Jennie,Féminin,30-11-2000,WPsEa,Oui,5,6,8,1,autochtonehost,girl,womancharge,5,7,6,9,2,6,2,Non,38600463577
62624720007,nl,Intersolve-whatsapp,2,Keller,Roy,Marc,Féminin,30-11-2000,sDZsn,Oui,1,7,5,4,autochtonehost,divorced,olderalone,2,1,7,6,5,5,0,Non,97768694194
34763161374,nl,Intersolve-whatsapp,1,Palmer,Benjamin,Kenneth,Féminin,15-03-1990,eGZdH,Non,1,3,2,6,autochtonehost,widowed,childcharge,2,6,4,2,1,4,5,Oui,48321638174
80419333353,nl,Intersolve-whatsapp,1,Fuller,Gabriel,Lelia,Féminin,15-03-1990,UmLMW,Non,5,7,6,3,autochtoneprivate,girl,girlmother,9,9,0,7,6,8,4,Non,64510558030
45511743964,nl,Intersolve-whatsapp,1,Owen,Elnora,Mina,Masculin ,15-03-1990,pWAiK,Non,8,8,6,1,displaced,widowed,childcharge,1,4,9,9,1,0,5,Oui,96150873748
73866824661,nl,Intersolve-whatsapp,2,Cruz,Gerald,Troy,Féminin,15-03-1990,qcuFX,Non,1,0,0,5,displaced,divorced,womancharge,3,6,9,9,8,1,9,Non,15979442200
77725430258,en,Intersolve-whatsapp,1,Townsend,Helen,Travis,Féminin,30-11-2000,Alxat,Non,0,2,3,2,autochtonehost,girl,olderalone,1,6,9,8,2,5,6,Oui,01269660156
40832543951,nl,Intersolve-whatsapp,1,Murphy,Francis,Harriet,Masculin ,15-03-1990,Iagmt,Oui,4,6,2,5,returnee,widowed,womancharge,5,3,9,5,7,5,6,Non,22728264501
63639880265,en,Intersolve-whatsapp,2,Wheeler,Blake,Steve,Masculin ,30-11-2000,mJIdz,Oui,2,4,0,7,displaced,widowed,olderalone,9,3,6,6,8,6,3,Oui,33172343002
03320531596,en,Intersolve-whatsapp,2,Kim,Lula,Danny,Féminin,30-11-2000,kjwKi,Non,5,8,2,2,autochtoneprivate,divorced,girlmother,7,5,0,8,8,5,5,Oui,80895195975
52876798764,nl,Intersolve-whatsapp,2,Graham,Bobby,Leo,Féminin,15-03-1990,xazxs,Non,9,8,8,8,autochtonehost,girl,none,2,6,2,1,0,5,8,Oui,40663590822
16371962628,nl,Intersolve-whatsapp,2,Bowen,Sophie,Samuel,Féminin,15-03-1990,KBGMY,Oui,4,3,2,2,autochtonehost,divorced,childcharge,5,4,4,0,0,2,9,Non,66679055689
84812707077,nl,Intersolve-whatsapp,1,Jenkins,Beatrice,Eric,Féminin,15-03-1990,vWVnw,Non,6,0,3,2,autochtoneprivate,married,pregnantbrestfeeding,3,1,3,8,5,1,7,Non,04085474978
85995866714,nl,Intersolve-whatsapp,2,Dawson,Chase,Edwin,Masculin ,30-11-2000,ySgFM,Non,9,3,6,3,autochtonehost,girl,pregnantbrestfeeding,0,0,5,3,2,2,8,Non,99856833520
15482080754,nl,Intersolve-whatsapp,2,Robinson,Bryan,Ryan,Masculin ,30-11-2000,iNKvW,Oui,3,8,7,5,autochtoneprivate,seperated,womancharge,3,4,6,4,7,3,5,Oui,06025874211
78723625115,en,Intersolve-whatsapp,1,Paul,Bettie,Nathan,Féminin,30-11-2000,hmRXZ,Non,8,6,8,6,returnee,divorced,olderalone,4,5,0,8,3,0,6,Non,07607270117
80099520413,nl,Intersolve-whatsapp,1,McGee,Dominic,Lucinda,Masculin ,30-11-2000,ausmG,Oui,0,0,3,5,autochtonehost,divorced,olderalone,3,4,5,9,1,0,1,Oui,67730723643
26443715672,nl,Intersolve-whatsapp,2,Harrison,Daisy,Alexander,Féminin,30-11-2000,hnqvw,Oui,3,2,6,8,returnee,abandoned,pregnantbrestfeeding,4,8,5,1,8,8,0,Oui,99243107356
40266633277,nl,Intersolve-whatsapp,1,Riley,Elnora,Eva,Féminin,15-03-1990,cQywF,Non,9,5,1,7,displaced,divorced,womancharge,9,2,2,6,1,5,4,Oui,85651492769
06011529488,nl,Intersolve-whatsapp,2,Welch,Blake,Georgia,Féminin,15-03-1990,BKOuL,Non,0,6,6,6,displaced,married,elderlycharge,8,3,2,5,9,7,4,Oui,86634119670
67423795762,nl,Intersolve-whatsapp,2,Bishop,Jesus,Daisy,Masculin ,15-03-1990,fJwAt,Non,0,1,6,5,autochtonehost,abandoned,olderalone,2,9,0,1,0,5,0,Non,02098536151
34395865632,nl,Intersolve-whatsapp,1,Powell,Willie,Gerald,Féminin,15-03-1990,QVqIz,Non,5,3,8,4,returnee,widowed,none,7,4,7,6,3,5,7,Oui,11832072838
49932934107,en,Intersolve-whatsapp,1,Henderson,Minerva,Bradley,Masculin ,30-11-2000,TpYbo,Oui,1,1,2,8,displaced,divorced,pregnantbrestfeeding,6,0,7,7,4,3,3,Oui,94702147234
79231376146,en,Intersolve-whatsapp,2,Ortiz,Allen,Rebecca,Féminin,30-11-2000,vuVlc,Non,5,4,1,6,autochtonehost,widowed,pregnantbrestfeeding,4,2,7,4,2,2,7,Oui,96591709499
66106362672,nl,Intersolve-whatsapp,1,Fowler,Milton,Jean,Masculin ,30-11-2000,YcUjd,Non,8,7,8,5,autochtoneprivate,married,childcharge,9,4,1,7,8,1,3,Oui,88852581089
65070270962,nl,Intersolve-whatsapp,1,Patrick,Adam,Clarence,Féminin,30-11-2000,vFBEm,Non,8,6,8,5,autochtonehost,married,womancharge,2,3,1,7,1,6,8,Oui,66354847689
34858350768,nl,Intersolve-whatsapp,2,Alvarado,Ralph,Hattie,Féminin,15-03-1990,yuCON,Oui,2,6,1,3,displaced,seperated,childcharge,3,2,4,1,5,2,1,Oui,21015773290
29159602156,nl,Intersolve-whatsapp,2,Cruz,Bertha,Lee,Féminin,15-03-1990,TByrs,Oui,0,4,0,6,displaced,married,pregnantbrestfeeding,0,8,2,0,0,3,2,Oui,22032406022
23403003452,en,Intersolve-whatsapp,1,Elliott,Louis,Jackson,Féminin,30-11-2000,pkWAt,Non,9,5,0,1,displaced,girl,none,5,2,6,0,9,5,3,Oui,40010588796
39756708165,nl,Intersolve-whatsapp,2,Flores,Jose,Nina,Féminin,30-11-2000,hmlyY,Oui,4,4,9,1,displaced,married,pregnantbrestfeeding,4,2,2,3,5,3,8,Non,50972212491
26702764837,nl,Intersolve-whatsapp,2,Peterson,Elmer,Dennis,Masculin ,15-03-1990,lljhD,Oui,0,3,7,2,returnee,married,pregnantbrestfeeding,1,6,6,8,2,0,3,Non,27664772380
83229264423,nl,Intersolve-whatsapp,1,Dixon,Flora,Calvin,Masculin ,30-11-2000,yYKxh,Non,4,0,7,9,autochtoneprivate,girl,girlmother,9,9,4,5,1,7,4,Oui,84104622255
83621988539,en,Intersolve-whatsapp,2,Stewart,Todd,Jesus,Masculin ,30-11-2000,qmhFi,Oui,7,1,8,7,autochtoneprivate,girl,childcharge,1,2,7,8,2,5,2,Oui,16252952463
60256148884,en,Intersolve-whatsapp,2,Page,Paul,Ada,Masculin ,15-03-1990,tsajx,Oui,1,6,6,3,displaced,divorced,olderalone,2,6,2,5,1,0,6,Non,70069492678
22107019573,en,Intersolve-whatsapp,1,Coleman,Isabelle,Bess,Féminin,15-03-1990,BggTm,Non,8,3,4,2,autochtonehost,widowed,none,8,1,2,6,5,4,3,Non,97487898389
11866776760,nl,Intersolve-whatsapp,1,Huff,Philip,Francis,Féminin,15-03-1990,ACdun,Non,2,3,9,5,autochtonehost,abandoned,elderlycharge,4,1,7,5,9,9,0,Oui,51582833568
58851222116,en,Intersolve-whatsapp,2,Clayton,Cameron,Harry,Masculin ,15-03-1990,texbU,Oui,3,1,9,4,autochtonehost,married,elderlycharge,3,6,1,3,1,5,8,Oui,38728167200
17028084889,en,Intersolve-whatsapp,1,Casey,Russell,Lillian,Féminin,15-03-1990,YUJrQ,Non,2,9,8,7,autochtonehost,abandoned,childcharge,9,9,6,7,9,1,5,Non,13404763102
68264533310,en,Intersolve-whatsapp,1,Guerrero,Nathaniel,Daniel,Masculin ,30-11-2000,lYJJy,Oui,2,6,2,2,returnee,abandoned,womancharge,0,4,7,8,6,2,5,Non,62441933134
60257062066,en,Intersolve-whatsapp,1,Lowe,Vera,Annie,Féminin,30-11-2000,QjfNa,Oui,4,8,8,9,displaced,widowed,childcharge,7,0,5,4,3,6,6,Oui,56776831335
56222485855,en,Intersolve-whatsapp,1,Dawson,Douglas,Eva,Féminin,15-03-1990,wCpuW,Oui,5,1,1,8,displaced,divorced,elderlycharge,1,8,2,5,7,8,4,Non,28836156020
11619724988,en,Intersolve-whatsapp,2,Wong,Austin,Nina,Féminin,30-11-2000,aBXBY,Oui,0,1,0,7,autochtoneprivate,divorced,elderlycharge,1,4,1,1,1,1,3,Non,63341750769
25412835843,en,Intersolve-whatsapp,1,Wallace,Maurice,Isaiah,Masculin ,15-03-1990,Uuacs,Oui,4,0,7,4,displaced,abandoned,girlmother,9,4,2,3,3,3,8,Oui,92503370854
46331029760,en,Intersolve-whatsapp,1,Newman,Dorothy,Edna,Féminin,15-03-1990,yrTKv,Non,5,5,6,9,displaced,widowed,none,9,5,1,8,4,6,5,Oui,88037878666
81003558717,nl,Intersolve-whatsapp,1,Roberson,Kathryn,Phoebe,Masculin ,15-03-1990,cqiVg,Oui,6,5,8,6,displaced,widowed,olderalone,2,5,0,8,6,8,2,Oui,04952337142
97790581419,nl,Intersolve-whatsapp,1,Howell,Virginia,Harold,Masculin ,15-03-1990,CScmo,Non,2,9,4,1,autochtonehost,seperated,olderalone,6,4,2,2,9,4,0,Non,98078841291
42625144291,nl,Intersolve-whatsapp,1,Greer,Clifford,Myrtle,Masculin ,15-03-1990,CEZDQ,Non,2,1,5,7,autochtonehost,widowed,pregnantbrestfeeding,9,9,4,6,2,9,3,Non,49175373316
29870743326,en,Intersolve-whatsapp,2,Ray,Harry,Leonard,Féminin,15-03-1990,rOpAr,Oui,3,1,4,8,displaced,divorced,girlmother,9,6,2,8,5,9,1,Oui,23119770080
32224259131,en,Intersolve-whatsapp,1,Higgins,Cornelia,Leah,Féminin,30-11-2000,rJTuB,Oui,1,3,3,8,returnee,married,olderalone,8,1,4,2,8,9,4,Non,99787401492
15665945052,nl,Intersolve-whatsapp,1,Jensen,Chase,Gavin,Féminin,15-03-1990,CqudO,Oui,3,4,6,0,autochtonehost,divorced,pregnantbrestfeeding,3,8,5,6,4,3,4,Non,00516633533
30005668346,en,Intersolve-whatsapp,1,Hanson,Milton,Edith,Masculin ,15-03-1990,BKVWm,Oui,2,6,4,0,returnee,girl,childcharge,0,0,5,3,2,6,5,Oui,52403837715
65387399136,nl,Intersolve-whatsapp,2,Rodriquez,Nell,Corey,Féminin,30-11-2000,BENfh,Oui,9,1,1,9,autochtoneprivate,seperated,olderalone,0,4,8,6,8,8,4,Non,40904748037
92956349728,nl,Intersolve-whatsapp,2,Ramos,Lula,Jim,Féminin,30-11-2000,bygUN,Oui,0,3,3,5,displaced,abandoned,none,7,5,9,2,9,8,1,Oui,23589149643
37324932922,en,Intersolve-whatsapp,1,Ruiz,Christian,Julia,Féminin,30-11-2000,KLzdn,Oui,2,6,1,5,displaced,girl,womancharge,8,5,5,7,0,8,7,Oui,32069618701
69732893634,en,Intersolve-whatsapp,2,Sanchez,Lillie,Jorge,Féminin,30-11-2000,LdWmY,Non,2,6,7,4,returnee,abandoned,pregnantbrestfeeding,0,3,4,2,1,1,8,Oui,48476855073
80063496527,nl,Intersolve-whatsapp,2,Edwards,Amelia,Adam,Féminin,30-11-2000,xyNxS,Oui,2,1,4,3,displaced,girl,pregnantbrestfeeding,1,3,4,9,6,2,9,Oui,79088091029
93092502281,nl,Intersolve-whatsapp,2,Smith,Susan,Rosie,Masculin ,30-11-2000,Cgpup,Oui,5,9,5,4,autochtonehost,widowed,pregnantbrestfeeding,4,1,7,2,2,6,5,Oui,76313364304
21464010785,en,Intersolve-whatsapp,2,Potter,Gavin,Nell,Masculin ,15-03-1990,AkwUr,Oui,4,3,5,2,returnee,abandoned,pregnantbrestfeeding,7,8,7,7,0,8,0,Oui,75155493986
61974982659,nl,Intersolve-whatsapp,1,McDaniel,Jerome,Jacob,Féminin,30-11-2000,rKeyG,Oui,1,0,8,4,returnee,married,childcharge,5,0,0,0,6,7,1,Oui,61201520274
75915089855,en,Intersolve-whatsapp,1,Lambert,Roy,Gary,Féminin,15-03-1990,IAcUm,Non,0,6,4,3,returnee,seperated,elderlycharge,4,8,6,8,5,5,2,Non,57137869067
71244044572,en,Intersolve-whatsapp,2,Stokes,Allen,Martin,Féminin,30-11-2000,gVaml,Oui,5,9,2,1,autochtoneprivate,abandoned,pregnantbrestfeeding,0,0,1,5,5,0,6,Non,39778088443
09692471164,en,Intersolve-whatsapp,2,Rodriquez,Scott,Lizzie,Féminin,30-11-2000,yGTWq,Oui,0,1,2,4,displaced,divorced,childcharge,1,5,6,0,8,6,3,Non,19958047271
88146907437,nl,Intersolve-whatsapp,1,Simmons,Billy,Jane,Féminin,15-03-1990,KZoHa,Oui,3,1,1,6,returnee,widowed,girlmother,8,8,6,0,1,1,5,Oui,18351192813
90276847315,en,Intersolve-whatsapp,2,Colon,Ola,Matilda,Féminin,15-03-1990,JrltE,Oui,1,7,1,9,displaced,married,olderalone,4,9,1,5,3,7,9,Oui,00797392686
47489165361,nl,Intersolve-whatsapp,2,Conner,Sylvia,Josie,Féminin,30-11-2000,BgyCU,Oui,2,3,5,0,displaced,married,none,3,2,9,8,9,4,3,Oui,05004113005
41810500521,nl,Intersolve-whatsapp,2,Oliver,Gene,Trevor,Féminin,30-11-2000,jAuJW,Non,8,9,9,5,autochtonehost,married,olderalone,5,4,0,6,0,6,9,Oui,93663326245
00166339316,en,Intersolve-whatsapp,2,Fernandez,Larry,Frances,Masculin ,15-03-1990,QIEqL,Non,6,5,4,8,displaced,girl,girlmother,6,2,3,8,9,2,1,Non,82467533612
27171573558,nl,Intersolve-whatsapp,1,Valdez,Landon,Alta,Masculin ,30-11-2000,PlUZQ,Non,7,1,9,2,autochtonehost,abandoned,childcharge,2,8,3,2,2,7,9,Non,31512820944
32035225410,en,Intersolve-whatsapp,1,Hart,Francis,Phillip,Féminin,30-11-2000,YjZIr,Oui,8,9,2,2,autochtoneprivate,seperated,womancharge,6,2,8,2,1,0,2,Non,81714882201
72667467470,nl,Intersolve-whatsapp,2,Morgan,Blanche,Madge,Féminin,30-11-2000,KtbrU,Non,7,5,7,5,autochtonehost,married,womancharge,2,8,0,5,1,1,9,Non,56356328892
30256442560,nl,Intersolve-whatsapp,2,Rodgers,Josephine,Elizabeth,Masculin ,30-11-2000,RMXWE,Oui,0,9,2,4,returnee,seperated,womancharge,1,4,8,8,6,5,6,Non,52353418736
40450547982,nl,Intersolve-whatsapp,2,Garner,Jeremiah,Amy,Féminin,15-03-1990,iWHUB,Non,2,8,4,0,autochtoneprivate,married,pregnantbrestfeeding,1,7,4,2,2,7,5,Oui,77266712148
66500767117,nl,Intersolve-whatsapp,2,Simmons,Ida,Luke,Féminin,30-11-2000,CpZqy,Non,5,8,8,0,returnee,abandoned,womancharge,7,0,5,8,2,7,7,Oui,59430670882
52260958297,en,Intersolve-whatsapp,2,Austin,Jack,Patrick,Masculin ,15-03-1990,ktmsk,Non,0,8,0,0,returnee,widowed,elderlycharge,0,4,0,4,9,6,9,Non,52889999843
54696111182,nl,Intersolve-whatsapp,2,Barker,Elsie,Rachel,Féminin,30-11-2000,FiZON,Non,7,4,2,8,autochtonehost,divorced,girlmother,0,3,1,9,4,5,8,Non,16423603647
98259773542,nl,Intersolve-whatsapp,1,Nguyen,Russell,Eliza,Masculin ,30-11-2000,iLBWx,Non,9,8,6,4,returnee,girl,girlmother,6,9,8,4,5,9,4,Non,26206641572
67375159782,nl,Intersolve-whatsapp,1,Holloway,Zachary,Hattie,Féminin,30-11-2000,zBpvF,Oui,8,9,3,9,displaced,married,none,3,7,2,4,1,7,9,Oui,51881111464
75653933045,en,Intersolve-whatsapp,1,Wells,Susan,Connor,Masculin ,30-11-2000,nJBmP,Oui,5,7,3,0,returnee,widowed,elderlycharge,3,8,6,8,7,6,0,Non,60247666102
27248364571,en,Intersolve-whatsapp,1,Olson,Vincent,Nelle,Masculin ,30-11-2000,DvIxU,Non,0,5,6,9,displaced,abandoned,none,3,4,2,8,9,0,4,Non,80950149341
30942062877,en,Intersolve-whatsapp,2,Mack,Maurice,Don,Masculin ,15-03-1990,pJKYE,Non,5,3,3,7,returnee,divorced,none,2,7,5,2,0,2,6,Non,04966444718
66089475905,en,Intersolve-whatsapp,2,Williamson,Aiden,Helena,Masculin ,15-03-1990,atqWm,Non,7,3,5,1,displaced,widowed,elderlycharge,2,4,6,3,7,4,6,Non,16816304343
50340959355,nl,Intersolve-whatsapp,2,Reynolds,Nora,Bernice,Féminin,30-11-2000,itPyf,Non,7,7,3,4,returnee,girl,elderlycharge,8,4,0,2,1,4,6,Oui,19672402625
46336383931,en,Intersolve-whatsapp,2,Price,Danny,Abbie,Féminin,30-11-2000,pGeKa,Oui,9,3,0,0,autochtonehost,widowed,childcharge,4,4,3,7,7,0,2,Non,11801312713
69584208209,nl,Intersolve-whatsapp,2,Lucas,Bess,Julian,Féminin,30-11-2000,YoNYB,Non,1,6,3,4,autochtonehost,widowed,pregnantbrestfeeding,1,8,9,9,4,2,0,Oui,56130946889
79443201452,en,Intersolve-whatsapp,2,Stokes,Mike,Bettie,Féminin,30-11-2000,dnZcR,Non,5,2,6,7,returnee,girl,womancharge,8,7,0,9,4,6,9,Non,52304655938
40866137441,nl,Intersolve-whatsapp,2,Doyle,Cory,Caroline,Masculin ,15-03-1990,EipaO,Non,4,7,8,1,displaced,divorced,olderalone,9,3,2,3,6,5,4,Non,54783859077
06379399912,en,Intersolve-whatsapp,2,Nguyen,Jean,Sarah,Féminin,30-11-2000,JRKsg,Oui,3,5,3,0,autochtonehost,married,womancharge,4,6,2,8,4,6,8,Oui,70948739445
19153353793,en,Intersolve-whatsapp,1,Rogers,Caleb,Luis,Féminin,15-03-1990,zdydl,Oui,4,9,2,3,returnee,abandoned,none,2,0,3,4,4,7,4,Non,73793719725
21909202678,en,Intersolve-whatsapp,1,Snyder,Harvey,Emma,Féminin,30-11-2000,fCwlB,Non,1,0,3,2,autochtonehost,abandoned,elderlycharge,1,9,5,4,5,1,0,Non,96766806987
71958217139,en,Intersolve-whatsapp,1,Cole,Katie,Madge,Féminin,30-11-2000,KmtNm,Non,9,5,1,6,displaced,widowed,womancharge,5,7,4,2,6,7,1,Non,73531486479
92115425814,en,Intersolve-whatsapp,1,Simon,Gussie,Christina,Féminin,30-11-2000,ivzte,Oui,4,3,0,0,returnee,abandoned,girlmother,7,1,2,5,6,6,8,Oui,19584205935
35714909535,nl,Intersolve-whatsapp,1,Washington,Bernice,Austin,Féminin,15-03-1990,yRvGN,Oui,0,9,9,0,returnee,seperated,womancharge,7,5,3,5,4,4,9,Non,25682548154
87851253752,en,Intersolve-whatsapp,1,Chambers,Rosalie,Virginia,Masculin ,15-03-1990,gMibF,Non,5,3,5,3,returnee,divorced,womancharge,7,5,5,3,6,7,5,Oui,38193089067
50451364127,en,Intersolve-whatsapp,2,Manning,Tony,Ruth,Masculin ,15-03-1990,TDwGg,Non,9,2,2,9,autochtoneprivate,married,elderlycharge,0,3,0,8,0,9,5,Oui,98107979056
86349188472,en,Intersolve-whatsapp,1,Tucker,Fanny,Gavin,Féminin,30-11-2000,pzWIo,Non,3,5,9,3,returnee,girl,childcharge,9,0,4,6,8,8,8,Oui,32796380104
80346036298,nl,Intersolve-whatsapp,2,McCoy,Mittie,Harriet,Féminin,15-03-1990,OASXW,Oui,3,3,1,7,returnee,married,olderalone,5,1,9,1,3,4,9,Oui,99883240576
38294398093,nl,Intersolve-whatsapp,2,Sherman,Myrtie,Jean,Masculin ,15-03-1990,rTmdy,Oui,4,2,4,3,autochtoneprivate,married,girlmother,3,5,4,9,5,1,9,Oui,04637954346
67761261492,en,Intersolve-whatsapp,2,Henry,Andrew,Brandon,Féminin,30-11-2000,svkNV,Oui,6,3,9,1,displaced,girl,childcharge,0,1,1,3,9,5,5,Oui,70400303753
61406539700,en,Intersolve-whatsapp,1,Moore,Rhoda,Mario,Masculin ,30-11-2000,ZGHhd,Oui,9,3,1,7,displaced,girl,none,3,8,5,0,8,2,9,Non,27201897892
28851227002,nl,Intersolve-whatsapp,2,Strickland,Devin,Aiden,Masculin ,15-03-1990,ELPys,Non,2,4,9,0,autochtonehost,widowed,pregnantbrestfeeding,4,4,8,8,1,1,5,Oui,61286125136
81534221878,nl,Intersolve-whatsapp,2,Larson,Arthur,Lewis,Féminin,15-03-1990,tazvC,Non,4,7,9,1,autochtoneprivate,divorced,none,7,4,0,8,1,0,4,Oui,68027598171
45699075860,en,Intersolve-whatsapp,1,Watson,Louisa,Evan,Féminin,30-11-2000,GukHd,Non,7,3,8,4,autochtoneprivate,widowed,girlmother,8,3,6,1,8,3,6,Oui,55234065197
